internal_id,bartlett_id,common_name,genus,latitude,longitude,color_code
666,811326,Dogwood-Flowering,Cornus,41.685225931,-73.895947062,009b04
675,811335,Maple-Sugar,Acer,41.685342096,-73.896188336,009b04
677,811337,Pine-Eastern White,Pinus,41.685237245,-73.896482682,009b04
741,812222,Honeylocust-Thornless Common,Gleditsia,41.683425434,-73.896129128,009b04
754,812235,Spruce-Norway,Picea,41.683145551,-73.896009505,009b04
759,812240,Oak-Northern Red,Quercus,41.683285793,-73.896403632,009b04
804,812281,Oak-Pin,Quercus,41.681332162,-73.895258427,009b04
805,812282,Oak-Pin,Quercus,41.681292680,-73.895190826,009b04
806,812283,Zelkova-Japanese,Zelkova,41.681530712,-73.895236637,009b04
835,812312,Spruce-Norway,Picea,41.683004448,-73.895792095,009b04
844,812321,Fir-White,Abies,41.683014728,-73.895687134,ffff00
852,812329,Maple-Sugar,Acer,41.683073337,-73.895377565,009b04
854,812331,Poplar-Eastern,Populus,41.683100373,-73.895348224,009b04
879,812356,Cherry,Prunus,41.682162977,-73.894687381,009b04
892,812989,Pine-Eastern White,Pinus,41.682346888,-73.894066241,009b04
895,812992,Spruce-Norway,Picea,41.682274759,-73.894119282,009b04
903,813000,Spruce-Norway,Picea,41.682082576,-73.894335105,009b04
925,813022,Pine-Eastern White,Pinus,41.681373523,-73.895067626,009b04
935,813032,Spruce-Norway,Picea,41.681571515,-73.894383908,009b04
949,813046,Spruce-Norway,Picea,41.681022817,-73.893797376,009b04
964,813061,Spruce-Norway,Picea,41.681015436,-73.894229460,ffff00
966,813063,Pine-Eastern White,Pinus,41.681011406,-73.894354207,009b04
968,813065,Pine-Eastern White,Pinus,41.681073979,-73.894420029,009b04
969,813066,Pine-Eastern White,Pinus,41.681913011,-73.894242263,009b04
972,813069,Pine-Eastern White,Pinus,41.681744290,-73.894272989,009b04
994,813091,Spruce-Norway,Picea,41.681565548,-73.893269106,009b04
1011,807530,Pine-Eastern White,Pinus,41.690753955,-73.895503638,ffff00
1020,807539,Magnolia,Magnolia,41.690309393,-73.896096055,009b04
1023,807542,Magnolia-Star,Magnolia,41.690214861,-73.896009749,009b04
1027,807546,Magnolia,Magnolia,41.690028951,-73.895644716,009b04
1030,807549,Serviceberry-Downy,Amelanchier,41.690136718,-73.894864752,009b04
1038,807557,Oak-Pin,Quercus,41.689992751,-73.895333194,ffff00
1039,807558,Spruce-Norway,Picea,41.689926655,-73.895869787,009b04
1043,807562,Douglas Fir,Pseudotsuga,41.689540616,-73.895851800,009b04
1046,807565,Douglas Fir,Pseudotsuga,41.689567077,-73.895598877,ff0000
1051,807570,Pine-Japanese White,Pinus,41.689752272,-73.895819897,009b04
1052,807571,Pine-Swiss Stone,Pinus,41.689850906,-73.895723428,009b04
1059,807578,Arborvitae-White Cedar,Thuja,41.689730583,-73.895219621,009b04
1061,807580,Beech-European,Fagus,41.689721968,-73.894764768,009b04
1075,807594,Arborvitae-White Cedar,Thuja,41.689062016,-73.893943253,009b04
1089,807608,Yew-English,Taxus,41.688765612,-73.894115496,009b04
1092,807611,Spruce-Norway,Picea,41.688670445,-73.894358121,009b04
1119,807971,Arborvitae-White Cedar,Thuja,41.688894585,-73.894212826,009b04
1120,807972,Arborvitae-White Cedar,Thuja,41.688880021,-73.894222141,009b04
1130,807982,Hemlock-Canadian,Tsuga,41.688782303,-73.894847946,009b04
1139,807991,Dogwood-Flowering,Cornus,41.688583747,-73.894997112,ffff00
1147,807999,Dogwood-Flowering,Cornus,41.688493566,-73.894997935,ff0000
1178,808030,Hemlock-Canadian,Tsuga,41.689210510,-73.892576292,ffff00
1186,808038,Pine-Eastern White,Pinus,41.689120082,-73.892416283,009b04
1202,808054,Beech-American,Fagus,41.689769814,-73.893010522,ffff00
1206,808058,Hickory-Shagbark,Carya,41.689906726,-73.893540175,009b04
1212,808064,Maple-Norway,Acer,41.690024907,-73.893718655,009b04
1245,808914,Birch-Paper,Betula,41.689888585,-73.891248279,009b04
1286,808955,Fir-White,Abies,41.689201231,-73.890769507,009b04
1288,808957,Fir-White,Abies,41.689086792,-73.890717954,009b04
1294,808963,Birch-River,Betula,41.688749308,-73.890633172,009b04
1301,808970,Hornbeam-European,Carpinus,41.688574438,-73.890899709,009b04
1307,808976,Hornbeam-European,Carpinus,41.688571270,-73.890757735,009b04
1312,808981,Willow-Pussy,Salix,41.688810451,-73.890307618,009b04
1315,808984,Hickory-Shagbark,Carya,41.688854278,-73.890019789,009b04
1317,808986,Maple-Freeman's,Acer,41.689144619,-73.890608513,009b04
1318,808987,Tupelo-Black,Nyssa,41.689116669,-73.890678803,009b04
1320,808989,Crabapple,Malus,41.689024225,-73.890526737,009b04
1322,808991,Spruce-White,Picea,41.689045508,-73.890386673,009b04
1331,809000,Pine-Eastern White,Pinus,41.689263771,-73.891404298,009b04
1337,809006,Fir-White,Abies,41.689062633,-73.891179346,009b04
1357,809026,Maple-Freeman's,Acer,41.688913441,-73.891735166,009b04
1363,809032,Maple-Freeman's,Acer,41.689049041,-73.891741306,009b04
1367,809036,Fir-White,Abies,41.689290014,-73.891775003,ffff00
1382,809744,Hemlock-Canadian,Tsuga,41.688529857,-73.892713023,009b04
1386,809748,Pagodatree-Japanese,Sophora,41.688513455,-73.892542389,009b04
1401,809763,Larch-Common,Larix,41.688721446,-73.892762369,ffff00
1425,809787,Beech-European,Fagus,41.688594643,-73.893578311,009b04
1451,809813,Crabapple,Malus,41.688641494,-73.893870468,009b04
1474,809836,Douglas Fir,Pseudotsuga,41.688824427,-73.895526532,009b04
1475,809837,Arborvitae-White Cedar,Thuja,41.688808262,-73.895458480,009b04
1502,810291,Douglas Fir,Pseudotsuga,41.688202481,-73.895543775,ffff00
1520,810309,Spruce-Norway,Picea,41.688410955,-73.895255201,009b04
1526,810315,Pine-Eastern White,Pinus,41.688288611,-73.894357403,009b04
1534,810323,Spruce-Norway,Picea,41.688384535,-73.894176854,009b04
1539,810328,Birch-River,Betula,41.687929584,-73.893483084,009b04
1548,810337,Spruce-Norway,Picea,41.687662438,-73.893804104,009b04
1552,810341,Pine-Eastern White,Pinus,41.687558505,-73.893637010,ffff00
1557,810346,Magnolia-Cucumbertree,Magnolia,41.687437947,-73.893657230,009b04
1566,810355,Oak-Chestnut,Quercus,41.688182774,-73.892866245,009b04
1592,810381,Douglas Fir,Pseudotsuga,41.686661604,-73.894206251,009b04
1595,810384,Osage Orange,Maclura,41.686756182,-73.894168685,009b04
1603,810992,Cherry-Yoshino,Prunus,41.686884397,-73.893665845,009b04
1645,811034,Katsuratree,Cercidiphyllum,41.686325671,-73.894956640,009b04
1662,811053,Maple-Hedge,Acer,41.687160279,-73.895097228,009b04
1682,811388,Oak-Swamp White,Quercus,41.687455470,-73.894563603,009b04
1688,811394,Pine-Eastern White,Pinus,41.687839938,-73.895175758,009b04
1694,811400,Linden,Tilia,41.687790082,-73.894812397,009b04
1695,811401,Maple-Ivyleaved,Acer,41.687892261,-73.894518851,009b04
1700,811406,Pine-Eastern White,Pinus,41.688039147,-73.894266940,ffff00
1701,811407,Arborvitae-White Cedar,Thuja,41.688019187,-73.894182209,009b04
1731,811437,Hickory-Shagbark,Carya,41.687769558,-73.892444623,009b04
1732,811438,Oak-English,Quercus,41.687872883,-73.892551919,009b04
1753,811459,Maple-Red,Acer,41.685493947,-73.893124481,009b04
1758,811464,Hemlock-Canadian,Tsuga,41.685935085,-73.893354207,ffff00
1760,811466,Spruce-Norway,Picea,41.685921290,-73.893293909,009b04
1768,811474,Pine-Eastern White,Pinus,41.685487919,-73.893366692,009b04
1805,811511,Pine-Eastern White,Pinus,41.685453799,-73.894421415,009b04
1819,812361,Cotinus-Common Smoketree,Cotinus,41.684893441,-73.894469057,009b04
1824,812366,Cherry,Prunus,41.684731945,-73.895136395,009b04
1834,812376,Spruce-Norway,Picea,41.684476110,-73.894592823,009b04
1850,812392,Japanese Umbrella Pine,Sciadopitys,41.684613021,-73.894265961,009b04
1863,812405,Japanese Umbrella Pine,Sciadopitys,41.684764028,-73.894189602,009b04
1888,812430,Hemlock-Canadian,Tsuga,41.684872111,-73.893807844,009b04
1890,812432,Hemlock-Canadian,Tsuga,41.684846550,-73.893764416,009b04
1892,812434,Hemlock-Canadian,Tsuga,41.684845923,-73.893616158,009b04
1895,812437,Oak-Northern Red,Quercus,41.684971243,-73.893604859,009b04
1905,812447,Hemlock-Canadian,Tsuga,41.684697381,-73.893631873,ffff00
1907,812449,Hemlock-Canadian,Tsuga,41.684638132,-73.893560548,ffff00
1921,812463,Hemlock-Canadian,Tsuga,41.684295722,-73.893559916,009b04
1922,812464,Hemlock-Canadian,Tsuga,41.684293129,-73.893573689,009b04
1932,812474,Spruce-Norway,Picea,41.684075276,-73.893640445,009b04
1934,812476,Spruce-Norway,Picea,41.683947542,-73.893888535,009b04
1938,812480,Hemlock-Canadian,Tsuga,41.683948393,-73.894103884,009b04
1940,812482,Hemlock-Canadian,Tsuga,41.683957450,-73.894133815,009b04
1957,812499,Hemlock-Canadian,Tsuga,41.684020412,-73.894609492,ff0000
1959,812501,Hemlock-Canadian,Tsuga,41.684055432,-73.894612589,ffff00
1962,813119,Hemlock-Canadian,Tsuga,41.684088712,-73.894523528,ffff00
1970,813127,Hemlock-Canadian,Tsuga,41.684204783,-73.894500114,009b04
1985,813142,Hemlock-Canadian,Tsuga,41.683872309,-73.894533481,009b04
2012,813167,Enkianthus,Enkianthus,41.683877695,-73.894726543,ffff00
2013,813168,Elm-American,Ulmus,41.683700777,-73.894559902,009b04
2028,813183,Tupelo-Black,Nyssa,41.684271243,-73.896075555,009b04
2048,813105,Maple-Red,Acer,41.681332662,-73.893871870,009b04
2049,813106,Maple-Red,Acer,41.681421945,-73.893888251,009b04
2066,813200,Falsecypress-Sawara Cypress,Chamaecyparis,41.680967907,-73.893365443,009b04
2070,813204,Spruce-Norway,Picea,41.680809664,-73.893398347,009b04
2078,813212,Pine-Eastern White,Pinus,41.680644602,-73.892899642,ffff00
2083,813217,Spruce-Norway,Picea,41.680531015,-73.892549470,009b04
2110,817584,Crabapple,Malus,41.683758451,-73.892370870,ffff00
2133,817606,Crabapple,Malus,41.683081186,-73.891984055,009b04
2148,817622,Crabapple,Malus,41.683537446,-73.891944832,009b04
2156,817630,Crabapple,Malus,41.683649905,-73.892174055,009b04
2166,817640,Crabapple,Malus,41.683770468,-73.892074836,ffff00
2175,817649,Arborvitae-White Cedar,Thuja,41.684042831,-73.891892626,ffff00
2179,817653,Pear-Callery,Pyrus,41.684072168,-73.891748215,009b04
2251,823635,Pine-Eastern White,Pinus,41.683563605,-73.890876807,855b00
2260,823644,Douglas Fir,Pseudotsuga,41.684233473,-73.890246506,ffff00
2261,823645,Douglas Fir,Pseudotsuga,41.684277304,-73.890205377,ffff00
2268,823652,Douglas Fir,Pseudotsuga,41.684347036,-73.890427175,ffff00
2274,823658,Arborvitae-White Cedar,Thuja,41.684564106,-73.890253712,009b04
2275,823659,Arborvitae-White Cedar,Thuja,41.684588225,-73.890251236,ffff00
2284,823668,Arborvitae-White Cedar,Thuja,41.684653663,-73.890322357,009b04
2287,823671,Arborvitae-White Cedar,Thuja,41.684597087,-73.890416666,009b04
2298,823682,Pine-Eastern White,Pinus,41.685398867,-73.890019615,009b04
2342,823726,Oak-Northern Red,Quercus,41.686043057,-73.890509290,ffff00
2352,823736,Crabapple,Malus,41.686423294,-73.890911913,009b04
2356,823740,Dogwood-Kousa,Cornus,41.686908723,-73.890737296,009b04
2373,823757,Arborvitae-White Cedar,Thuja,41.684111155,-73.903968377,009b04
2377,823761,Spruce-Norway,Picea,41.684247827,-73.903758890,009b04
2378,823762,Spruce-Norway,Picea,41.684362604,-73.903677199,009b04
2403,823787,Elm-Chinese,Ulmus,41.685223044,-73.903652557,009b04
2413,823797,Elm-Chinese,Ulmus,41.685569372,-73.903526772,009b04
2419,823803,Pine-Eastern White,Pinus,41.686650961,-73.902247800,ffff00
2427,823811,Honeylocust-Thornless Common,Gleditsia,41.686183721,-73.902350627,009b04
2428,823812,Yellowwood-American,Cladrastis,41.686193823,-73.902305436,009b04
127,807488,Honeylocust-Thornless Common,Gleditsia,41.688946233,-73.897354159,009b04
128,807489,Honeylocust-Thornless Common,Gleditsia,41.688977185,-73.897417742,009b04
140,807501,Maple-Three Flower,Acer,41.688578470,-73.898281115,009b04
257,807952,Spruce-Norway,Picea,41.691644373,-73.900100555,009b04
298,808802,Spruce-Norway,Picea,41.690842506,-73.899696182,009b04
399,808903,Pine-Eastern White,Pinus,41.688514406,-73.898837933,009b04
539,810185,Dogwood-Flowering,Cornus,41.687692655,-73.896690372,009b04
697,811357,Katsuratree,Cercidiphyllum,41.684459359,-73.896008392,009b04
850,812327,Spruce-Colorado Blue,Picea,41.683018616,-73.895660081,009b04
860,812337,Pine-Eastern White,Pinus,41.682766993,-73.895148284,009b04
865,812342,Crabapple,Malus,41.682871540,-73.895498532,009b04
866,812343,Crabapple,Malus,41.682852608,-73.895578641,009b04
887,812984,Pine-Eastern White,Pinus,41.682537911,-73.893853982,009b04
932,813029,Spruce-Norway,Picea,41.681125694,-73.894867782,009b04
1008,807527,Pine-Eastern White,Pinus,41.690752169,-73.895614552,009b04
1037,807556,Pine-Eastern White,Pinus,41.689931017,-73.895179348,009b04
1140,807992,Pine-Eastern White,Pinus,41.688557150,-73.895002839,009b04
1232,808084,Maple-Norway,Acer,41.690278213,-73.894256770,ffff00
1236,808088,Maple-Norway,Acer,41.690330713,-73.894423741,009b04
1256,808925,Maple-Red,Acer,41.689179428,-73.890218220,009b04
1409,809771,Crabapple,Malus,41.688747577,-73.893002166,009b04
1464,809826,Oak-Pin,Quercus,41.689244016,-73.895548943,009b04
1516,810305,Douglas Fir,Pseudotsuga,41.688224939,-73.895192558,009b04
1611,811000,Oak-Northern Red,Quercus,41.686127537,-73.893169757,009b04
1619,811007,Pine-Eastern White,Pinus,41.685979076,-73.893796658,ffff00
1631,811020,Fir-White,Abies,41.686368228,-73.894153054,009b04
1746,811452,Maple-Red,Acer,41.685743949,-73.893169598,009b04
1774,811480,Pine-Eastern White,Pinus,41.685357655,-73.893419854,009b04
1782,811488,Spruce-Norway,Picea,41.685209234,-73.893487621,009b04
1786,811492,Pine-Eastern White,Pinus,41.685201866,-73.893743080,009b04
1813,811519,Hackberry,Celtis,41.685301522,-73.894256892,009b04
1820,812362,Magnolia,Magnolia,41.685057743,-73.894515257,ffff00
1953,812495,Hemlock-Carolina,Tsuga,41.683952778,-73.894449305,ffff00
1987,813144,Yew-English,Taxus,41.683911187,-73.894720334,009b04
2006,813161,Tuliptree,Liriodendron,41.683549624,-73.893928446,009b04
2031,813186,Dogwood-Pagoda,Cornus,41.683823233,-73.896120522,009b04
2036,813191,Oak-Northern Red,Quercus,41.683615371,-73.895427946,009b04
2101,817575,Crabapple,Malus,41.684112923,-73.892292812,009b04
2122,817596,Crabapple,Malus,41.683413583,-73.892425922,009b04
2130,817604,Crabapple,Malus,41.682968214,-73.891970890,009b04
2176,817650,Arborvitae-White Cedar,Thuja,41.684063109,-73.891882886,ffff00
2200,823584,Douglas Fir,Pseudotsuga,41.684691837,-73.891725040,009b04
2233,823617,Oak-Northern Red,Quercus,41.683538611,-73.891105596,009b04
2339,823723,Dogwood-Flowering,Cornus,41.685854071,-73.890626952,009b04
2401,823785,Dogwood-Kousa,Cornus,41.684983772,-73.903593435,ffff00
2470,1369626,Oak-English,Quercus,41.688176397,-73.897755862,009b04
2454,1369643,Dogwood-Flowering,Cornus,41.689617134,-73.895476255,009b04
2465,1369664,Magnolia-Star,Magnolia,41.688695031,-73.897312827,009b04
2506,1456070,Maple-Red,Acer,41.686245758,-73.891987116,009b04
2507,1456073,Maple-Red,Acer,41.686281268,-73.891954861,ffff00
2509,1456079,Dogwood-Flowering,Cornus,41.686371818,-73.891635291,009b04
2511,1456085,Dogwood-Flowering,Cornus,41.686554371,-73.891448057,009b04
2564,1456092,Maple-Red,Acer,41.686116666,-73.892233988,ffff00
2540,1456095,Oak-White,Quercus,41.687734219,-73.890544568,ff0000
2517,1456100,Dogwood-Flowering,Cornus,41.687147461,-73.890818479,ffff00
2518,1456102,Dogwood-Flowering,Cornus,41.687194803,-73.890854835,009b04
2520,1456106,Locust-Black,Robinia,41.687362661,-73.890654147,009b04
2616,1456122,Pine-Eastern White,Pinus,41.686662547,-73.902945662,ff0000
2596,1456136,Oak-Sawtooth,Quercus,41.689165300,-73.889578602,009b04
2574,1456141,Juniper-Eastern Redcedar,Juniperus,41.689346064,-73.888209774,ffff00
2601,1456142,Spruce-Norway,Picea,41.685704791,-73.890660847,009b04
2606,1456152,Elm-Chinese,Ulmus,41.685960578,-73.902930096,009b04
2613,1456166,Elm-Chinese,Ulmus,41.686060423,-73.902779215,009b04
2622,1456180,Persimmon-Common,Diospyros,41.686812806,-73.902613784,009b04
2629,1456194,Pine-Eastern White,Pinus,41.687206850,-73.902087699,009b04
2630,1456196,Fir-White,Abies,41.687158036,-73.901774714,009b04
2656,1456199,Honeylocust-Thornless Common,Gleditsia,41.688352152,-73.902850996,ffff00
2633,1456202,Dogwood-Cornelian Cherry,Cornus,41.687607926,-73.901705348,ffff00
2637,1456210,Birch-River,Betula,41.687842105,-73.901408986,009b04
2640,1456216,Pine-Eastern White,Pinus,41.687916543,-73.901872629,009b04
2665,1456217,Pear-Callery,Pyrus,41.688106230,-73.903394778,ffff00
2743,1456223,Ash-Green,Fraxinus,41.687937673,-73.902526451,009b04
2744,1456226,Planetree-London,Platanus,41.687948064,-73.902897247,009b04
2745,1456230,Spruce-Norway,Picea,41.687867558,-73.903027848,009b04
2723,1456238,Planetree-London,Platanus,41.687438953,-73.903007319,009b04
2735,1456274,Tuliptree,Liriodendron,41.687563058,-73.902243522,009b04
2688,1456285,Crabapple-Flowering,Malus,41.687823374,-73.903595743,009b04
2739,1456286,Maple-Red,Acer,41.687798815,-73.902283703,009b04
2689,1456288,Crabapple-Flowering,Malus,41.687681206,-73.903799479,009b04
2740,1456289,Beech-American,Fagus,41.687707429,-73.902469443,009b04
2715,1456290,Juniper-Eastern Redcedar,Juniperus,41.687481596,-73.902797999,ffff00
2741,1456292,Ash-Green,Fraxinus,41.687873229,-73.902470382,ffff00
2490,1652110,Dogwood-Flowering,Cornus,41.685863500,-73.897079500,009b04
2495,1667073,Elm-American,Ulmus,41.689903300,-73.898468000,009b04
2857,2629924,Sycamore-American,Platanus,41.684166000,-73.897491500,009b04
2750,1699659,Larch-Common,Larix,41.689243300,-73.895736700,009b04
2763,1885093,Maple-Red,Acer,41.689857500,-73.898361200,009b04
2772,1947254,Dogwood-Flowering,Cornus,41.685196378,-73.891103668,009b04
2775,1947257,Dogwood-Flowering,Cornus,41.685151792,-73.890918842,009b04
2778,1959297,Birch-River,Betula,41.688503300,-73.893928500,009b04
2784,1959344,Birch-River,Betula,41.688583400,-73.894081100,009b04
2790,2001363,Dogwood-Flowering,Cornus,41.690231300,-73.891067500,009b04
2805,2053554,Tupelo-Black,Nyssa,41.684066800,-73.892601000,009b04
2814,2253457,Elm-American,Ulmus,41.686203000,-73.897148100,009b04
2816,2255237,Oak-Pin,Quercus,41.685848200,-73.896507300,009b04
2841,2458612,Apple-Common,Malus,41.688705400,-73.890510600,009b04
2850,2534339,Oak-Northern Red,Quercus,41.685394300,-73.897903400,009b04
2859,2655829,Sycamore-American,Platanus,41.682482645,-73.896544828,009b04
2872,2677835,Oak-Northern Red,Quercus,41.681751300,-73.896476700,009b04
2893,2712158,Arborvitae-Green Giant,Thuja,41.691654200,-73.899726900,009b04
2903,2867318,Juniper-Eastern Redcedar,Juniperus,41.689136500,-73.895309400,009b04
1414,809776,Mimosa,Albizia,41.688973987,-73.893148775,ffff00
2907,2871858,Hemlock-Canadian,Tsuga,41.685287500,-73.892570500,009b04
2908,2872278,Juniper-Eastern Redcedar,Juniperus,41.685195900,-73.892623900,009b04
55,807416,Oak-Northern Red,Quercus,41.689897172,-73.896905916,009b04
66,807427,Beech-European,Fagus,41.689598090,-73.897070215,009b04
72,807433,Maple-Sugar,Acer,41.689225854,-73.896619873,009b04
76,807437,Maple-Japanese,Acer,41.688985334,-73.896861495,009b04
100,807461,Maple-Amur,Acer,41.688880297,-73.897192328,009b04
112,807473,Maple-Paperbark,Acer,41.688284699,-73.897993670,009b04
119,807480,Maple-David's,Acer,41.688460569,-73.898095060,009b04
122,807483,Katsuratree,Cercidiphyllum,41.688654691,-73.897736660,009b04
156,807517,Maple-Paperbark,Acer,41.690058056,-73.898367536,009b04
173,807868,Maple-Amur,Acer,41.691363343,-73.898311575,009b04
175,807870,Hazel-Turkish Filbert,Corylus,41.691366872,-73.898374707,009b04
188,807883,Hemlock-Canadian,Tsuga,41.691116047,-73.898361307,ffff00
204,807899,Maple-Amur,Acer,41.691467695,-73.898778968,009b04
208,807903,Maple-Sugar,Acer,41.691323961,-73.898957324,009b04
217,807912,Maple-Norway,Acer,41.691471933,-73.899120568,009b04
264,807959,Spruce-Norway,Picea,41.691331216,-73.899626569,009b04
268,807963,Spruce-Norway,Picea,41.691209850,-73.899720672,009b04
270,807965,Spruce-Norway,Picea,41.691187070,-73.899663313,ffff00
294,808797,Pine-Eastern White,Pinus,41.690907791,-73.899951281,009b04
302,808806,Pine-Eastern White,Pinus,41.690694756,-73.899821120,009b04
314,808818,Pine-Eastern White,Pinus,41.690486768,-73.899645248,009b04
324,808828,Pine-Eastern White,Pinus,41.690301461,-73.899725927,855b00
325,808829,Pine-Eastern White,Pinus,41.690271082,-73.899689530,009b04
330,808834,Pine-Eastern White,Pinus,41.690181777,-73.899657671,009b04
338,808842,Crabapple,Malus,41.690161028,-73.899110241,ffff00
355,808859,Pine-Eastern White,Pinus,41.689467897,-73.899240572,009b04
367,808871,Pine-Eastern White,Pinus,41.689354268,-73.899146607,009b04
390,808894,Pine-Eastern White,Pinus,41.688706892,-73.898899783,009b04
406,809626,Oak-Northern Red,Quercus,41.688758990,-73.899049844,009b04
413,809633,Honeylocust-Thornless Common,Gleditsia,41.688075913,-73.898740709,009b04
417,809637,Honeylocust-Thornless Common,Gleditsia,41.687643585,-73.898492871,009b04
418,809638,Honeylocust-Thornless Common,Gleditsia,41.687474915,-73.898401801,009b04
439,809659,Pine-Eastern White,Pinus,41.688218604,-73.898626381,009b04
441,809661,Pine-Eastern White,Pinus,41.688246672,-73.898683374,009b04
457,809677,Juniper-Eastern Redcedar,Juniperus,41.685717528,-73.897780630,009b04
479,809699,Falsecypress-Hinoki,Chamaecyparis,41.686171521,-73.897609662,009b04
503,809723,Falsecypress-Hinoki,Chamaecyparis,41.685907851,-73.897771580,009b04
512,809732,Pine-Eastern White,Pinus,41.687027645,-73.897386735,009b04
521,810166,Tuliptree,Liriodendron,41.687847790,-73.897425131,009b04
523,810168,Honeylocust-Thornless Common,Gleditsia,41.687607957,-73.897274468,009b04
562,810208,Pine-Eastern White,Pinus,41.686609663,-73.896295132,009b04
565,810211,Spruce-Norway,Picea,41.686258506,-73.895983866,009b04
577,810224,Beech-European,Fagus,41.686370424,-73.896694598,009b04
578,810225,Dogwood-Flowering,Cornus,41.685805185,-73.896649636,009b04
586,810233,Beech-European,Fagus,41.685345504,-73.896609093,009b04
596,810243,Pine-Eastern White,Pinus,41.685589197,-73.896251015,009b04
600,810247,Yew-English,Taxus,41.685649112,-73.896071244,009b04
619,810266,Yew-Japanese,Taxus,41.685781327,-73.895500672,009b04
620,810267,Yew-Japanese,Taxus,41.685805340,-73.895511725,009b04
629,811289,Honeylocust-Thornless Common,Gleditsia,41.685675570,-73.895230578,009b04
682,811342,Pine-Eastern White,Pinus,41.685230167,-73.897019316,009b04
707,811367,Spruce-Norway,Picea,41.684428963,-73.894775822,009b04
709,811369,Oak-Pin,Quercus,41.684426998,-73.897410883,009b04
750,812231,Cherry-Flowering,Prunus,41.683253962,-73.896103067,009b04
751,812232,Cherry,Prunus,41.683223881,-73.896009671,009b04
782,812259,Pine-Eastern White,Pinus,41.682112282,-73.896051657,009b04
802,812279,Pine-Eastern White,Pinus,41.681470820,-73.895377141,ffff00
837,812314,Fir-White,Abies,41.683008216,-73.895768893,009b04
843,812320,Fir-White,Abies,41.683036961,-73.895715148,009b04
846,812323,Pine-Eastern White,Pinus,41.683047954,-73.895690945,009b04
851,812328,Maple-Sugar,Acer,41.683045455,-73.895445380,009b04
853,812330,Maple-Sugar,Acer,41.683118329,-73.895380315,009b04
888,812985,Pine-Eastern White,Pinus,41.682472182,-73.893884070,009b04
889,812986,Pine-Eastern White,Pinus,41.682474747,-73.893904699,009b04
899,812996,Pine-Eastern White,Pinus,41.682197729,-73.894216626,009b04
911,813008,Spruce-Norway,Picea,41.681810193,-73.894594526,009b04
912,813009,Spruce-Norway,Picea,41.681760734,-73.894635276,009b04
923,813020,Pine-Eastern White,Pinus,41.681436384,-73.895030728,ffff00
938,813035,Pine-Eastern White,Pinus,41.681027714,-73.894604170,009b04
965,813062,Pine-Eastern White,Pinus,41.681067515,-73.894270659,009b04
970,813067,Pine-Eastern White,Pinus,41.681877251,-73.894205549,009b04
996,813093,Spruce-Norway,Picea,41.681512043,-73.893354141,009b04
1013,807532,Pine-Eastern White,Pinus,41.690753048,-73.895430514,009b04
1031,807550,Oak-Pin,Quercus,41.690201754,-73.894710701,009b04
1040,807559,Pine-Eastern White,Pinus,41.689797799,-73.896003695,009b04
1041,807560,Pine-Eastern White,Pinus,41.689602231,-73.895912063,009b04
1068,807587,Arborvitae-White Cedar,Thuja,41.689201579,-73.893877589,ff0000
1079,807598,Oak-Northern Red,Quercus,41.689258742,-73.893775676,009b04
1094,807613,Yew-English,Taxus,41.688693148,-73.894498504,009b04
1095,807614,Spruce-Norway,Picea,41.688663256,-73.894564675,009b04
1114,807633,Arborvitae-White Cedar,Thuja,41.688838705,-73.894366577,009b04
1132,807984,Arborvitae-White Cedar,Thuja,41.688746777,-73.894803775,009b04
1135,807987,Yew-English,Taxus,41.688660786,-73.895028900,009b04
1138,807990,Dogwood-Flowering,Cornus,41.688585382,-73.895062930,ff0000
1153,808005,Yew-English,Taxus,41.689355663,-73.895360940,ffff00
1164,808016,Oak-Pin,Quercus,41.690004292,-73.894183313,009b04
1171,808023,Dogwood-Gray,Cornus,41.689856822,-73.894066642,009b04
1175,808027,Oak-Pin,Quercus,41.689428053,-73.892483925,009b04
1209,808061,Maple-Norway,Acer,41.689967922,-73.893575971,009b04
1213,808065,Larch-Common,Larix,41.690041305,-73.893739863,ffff00
1226,808078,Hemlock-Canadian,Tsuga,41.690099089,-73.894020780,009b04
1234,808086,Linden,Tilia,41.690284129,-73.894426966,009b04
1237,808089,Maple-Norway,Acer,41.690319214,-73.894457064,009b04
1244,808096,Linden,Tilia,41.690502971,-73.894801565,009b04
1261,808930,Birch-River,Betula,41.689199927,-73.890901159,009b04
1269,808938,Pine-Eastern White,Pinus,41.689317610,-73.891146031,009b04
1275,808944,Pine-Eastern White,Pinus,41.689123662,-73.891064160,009b04
1277,808946,Pine-Eastern White,Pinus,41.689047630,-73.890872066,009b04
1324,808993,Cedar-Deodar,Cedrus,41.688965859,-73.891345232,009b04
1334,809003,Cedar-Deodar,Cedrus,41.689167288,-73.891252792,009b04
1343,809012,Birch-River,Betula,41.688745109,-73.891109678,009b04
1377,809046,Dogwood-Flowering,Cornus,41.688659508,-73.892573537,009b04
1389,809751,Maple-Sugar,Acer,41.688293317,-73.892419481,009b04
1410,809772,Crabapple,Malus,41.688829575,-73.892817792,ffff00
1417,809779,Beech-European,Fagus,41.689208852,-73.892967832,009b04
1426,809788,Pine-Eastern White,Pinus,41.688519584,-73.893666769,ffff00
1430,809792,Pine-Eastern White,Pinus,41.688440612,-73.893156856,009b04
1436,809798,Maple-Norway,Acer,41.688286749,-73.893086282,009b04
